,Unidad,Número de conversación,Clave,País,Ciudad,Sexo,Edad,Educación,Número de turno,ID del hablante,Turno previo,Turno,Turno siguiente,Posición de la unidad,Grupo de edad,No. de coincidencia en el turno,Total de coincidencias en el turno
2475,¿no?,47,MEXI_M12_048,México,"México, D.F.",mujer,24,alto,372,E,"I: sí / pues sí / sí / también en mi casa y muy fuerte / ¿no? / yo eso no lo sufrí como que al contrario / soy la especial por ser la negrita
","E: sí / bueno / pero aparte eres así súper bonita y eso porque quién sabe / ¿no? realmente<alargamiento/> / es como las características / porque sí / tú tienes el color y eso pero todas tus <simultáneo> eh así </simultáneo> 
","I: <simultáneo> rasgos </simultáneo> 
",2,1,1.0,1.0
2476,¿no?,47,MEXI_M12_048,México,"México, D.F.",mujer,24,alto,374,E,"I: <simultáneo> rasgos </simultáneo> 
","E: rasgos son finos / ¿no?
","I: sí / sí también te digo que me parezco mucho a mi abuela
",3,1,1.0,1.0
2477,¿no?,47,,,,,,,377,,"E: ajá
","I: o tengo primas así súper toscas / y son rubias / ¿no? / o muy gordas o no sé se ven muy toscas y / y sí / no se han / no se cuidan <risas = ""I""/> / o no sé qué les pasa pero / eso la verdad nunca me traumó / como que / por eso dicen que / hay gente muy mamona / ¿no? los cubanos sí / y mi papá era muy mamón / porque siempre se sintió muy guapo / ¿no? / entonces / y sí te sientes como de otro clan por eso te hablo de / de que todos los bailarines éramos aparte / y mi amigo este que / está bien feo pero / tie <palabra_cortada/> se <palabra_cortada/> / tiene tanta seguridad que tú dices <cita> ay sí es </cita> <simultáneo> o sea </simultáneo> 
","E: <simultáneo> sí sí te ima <palabra_cortada/> </simultáneo> 
",2,,1.0,3.0
2478,¿no?,47,,,,,,,377,,"E: ajá
","I: o tengo primas así súper toscas / y son rubias / ¿no? / o muy gordas o no sé se ven muy toscas y / y sí / no se han / no se cuidan <risas = ""I""/> / o no sé qué les pasa pero / eso la verdad nunca me traumó / como que / por eso dicen que / hay gente muy mamona / ¿no? los cubanos sí / y mi papá era muy mamón / porque siempre se sintió muy guapo / ¿no? / entonces / y sí te sientes como de otro clan por eso te hablo de / de que todos los bailarines éramos aparte / y mi amigo este que / está bien feo pero / tie <palabra_cortada/> se <palabra_cortada/> / tiene tanta seguridad que tú dices <cita> ay sí es </cita> <simultáneo> o sea </simultáneo> 
","E: <simultáneo> sí sí te ima <palabra_cortada/> </simultáneo> 
",2,,2.0,3.0
2479,¿no?,47,,,,,,,377,,"E: ajá
","I: o tengo primas así súper toscas / y son rubias / ¿no? / o muy gordas o no sé se ven muy toscas y / y sí / no se han / no se cuidan <risas = ""I""/> / o no sé qué les pasa pero / eso la verdad nunca me traumó / como que / por eso dicen que / hay gente muy mamona / ¿no? los cubanos sí / y mi papá era muy mamón / porque siempre se sintió muy guapo / ¿no? / entonces / y sí te sientes como de otro clan por eso te hablo de / de que todos los bailarines éramos aparte / y mi amigo este que / está bien feo pero / tie <palabra_cortada/> se <palabra_cortada/> / tiene tanta seguridad que tú dices <cita> ay sí es </cita> <simultáneo> o sea </simultáneo> 
","E: <simultáneo> sí sí te ima <palabra_cortada/> </simultáneo> 
",2,,3.0,3.0
2480,¿no?,47,MEXI_M12_048,México,"México, D.F.",mujer,24,alto,382,E,"I: ¿no estoy ubicando mis ideas?
","E: <risas = ""E""/> no // no es que sí me quedo pensando como en / en México / ¿no? siempre<alargamiento/> los morenos son como<alargamiento/> / una de dos / ¿no? / o muy amados o muy / o no no / no son deseables pues / ¿no? / o sea es / una de dos / nunca pueden <simultáneo> ser neutrales </simultáneo> 
","I: <simultáneo> yo veo que </simultáneo> nunca los han querido / ¿eh? / o sea<alargamiento/> / y no en mi caso que lo sufriera / pero en eventos así de que <cita> quiero puras niñas güeras </cita> o sea me ven y dicen <cita> sí está / está bonita y se queda </cita> pero no / pero el hit / sí era una niña güera / ¿no? 
",2,1,1.0,3.0
2481,¿no?,47,MEXI_M12_048,México,"México, D.F.",mujer,24,alto,382,E,"I: ¿no estoy ubicando mis ideas?
","E: <risas = ""E""/> no // no es que sí me quedo pensando como en / en México / ¿no? siempre<alargamiento/> los morenos son como<alargamiento/> / una de dos / ¿no? / o muy amados o muy / o no no / no son deseables pues / ¿no? / o sea es / una de dos / nunca pueden <simultáneo> ser neutrales </simultáneo> 
","I: <simultáneo> yo veo que </simultáneo> nunca los han querido / ¿eh? / o sea<alargamiento/> / y no en mi caso que lo sufriera / pero en eventos así de que <cita> quiero puras niñas güeras </cita> o sea me ven y dicen <cita> sí está / está bonita y se queda </cita> pero no / pero el hit / sí era una niña güera / ¿no? 
",2,1,2.0,3.0
2482,¿no?,47,MEXI_M12_048,México,"México, D.F.",mujer,24,alto,382,E,"I: ¿no estoy ubicando mis ideas?
","E: <risas = ""E""/> no // no es que sí me quedo pensando como en / en México / ¿no? siempre<alargamiento/> los morenos son como<alargamiento/> / una de dos / ¿no? / o muy amados o muy / o no no / no son deseables pues / ¿no? / o sea es / una de dos / nunca pueden <simultáneo> ser neutrales </simultáneo> 
","I: <simultáneo> yo veo que </simultáneo> nunca los han querido / ¿eh? / o sea<alargamiento/> / y no en mi caso que lo sufriera / pero en eventos así de que <cita> quiero puras niñas güeras </cita> o sea me ven y dicen <cita> sí está / está bonita y se queda </cita> pero no / pero el hit / sí era una niña güera / ¿no? 
",2,1,3.0,3.0
2483,¿no?,47,,,,,,,383,,"E: <risas = ""E""/> no // no es que sí me quedo pensando como en / en México / ¿no? siempre<alargamiento/> los morenos son como<alargamiento/> / una de dos / ¿no? / o muy amados o muy / o no no / no son deseables pues / ¿no? / o sea es / una de dos / nunca pueden <simultáneo> ser neutrales </simultáneo> 
","I: <simultáneo> yo veo que </simultáneo> nunca los han querido / ¿eh? / o sea<alargamiento/> / y no en mi caso que lo sufriera / pero en eventos así de que <cita> quiero puras niñas güeras </cita> o sea me ven y dicen <cita> sí está / está bonita y se queda </cita> pero no / pero el hit / sí era una niña güera / ¿no? 
","E: mm
",3,,1.0,1.0
2484,¿no?,47,,,,,,,387,,"E: sí sí porque es
","I: o sea ya no es así la / la // de hecho no tiene mucho éxito / ¿no? / la<alargamiento/> latina normal / o sea yo siento / porque ya se abrió a así el / el campo del modelaje // o muy indígena / que también podría ser / es otro tipo de belleza / pero todo se abrió
","E: <tiempo = ""35:15""/> mh
",2,,1.0,1.0
2485,¿no?,47,,,,,,,389,,"E: <tiempo = ""35:15""/> mh
","I: antes era así como que la güera / o los de Estados Unidos eran los hermosos y / y ahorita dices <cita> guácala </cita> / ¿no? / <cita> es súper sosa </cita> / <cita> baila horrible </cita> / ¿no? / <cita> está gorda / tiende a / a que se le vea la celulitis </cita> o sea / no los quieres o sea yo prefiero mil a una frances <palabra_cortada/> a un francés / ¿no? / o para un evento / a una francesa o / una haitiana es muy así como / bo <palabra_cortada/> más bonita que una<alargamiento/> no sé 
","E: mh
",2,,1.0,3.0
2486,¿no?,47,,,,,,,389,,"E: <tiempo = ""35:15""/> mh
","I: antes era así como que la güera / o los de Estados Unidos eran los hermosos y / y ahorita dices <cita> guácala </cita> / ¿no? / <cita> es súper sosa </cita> / <cita> baila horrible </cita> / ¿no? / <cita> está gorda / tiende a / a que se le vea la celulitis </cita> o sea / no los quieres o sea yo prefiero mil a una frances <palabra_cortada/> a un francés / ¿no? / o para un evento / a una francesa o / una haitiana es muy así como / bo <palabra_cortada/> más bonita que una<alargamiento/> no sé 
","E: mh
",2,,2.0,3.0
2487,¿no?,47,,,,,,,389,,"E: <tiempo = ""35:15""/> mh
","I: antes era así como que la güera / o los de Estados Unidos eran los hermosos y / y ahorita dices <cita> guácala </cita> / ¿no? / <cita> es súper sosa </cita> / <cita> baila horrible </cita> / ¿no? / <cita> está gorda / tiende a / a que se le vea la celulitis </cita> o sea / no los quieres o sea yo prefiero mil a una frances <palabra_cortada/> a un francés / ¿no? / o para un evento / a una francesa o / una haitiana es muy así como / bo <palabra_cortada/> más bonita que una<alargamiento/> no sé 
","E: mh
",2,,3.0,3.0
2488,¿no?,47,,,,,,,391,,"E: mh
","I: que una africana / ¿no? / o sea de también la mezcla influye mucho
","E: sí exacto / es lo que te decía o sea no / no es como lo mismo / ¿no?
",2,,1.0,1.0
2489,¿no?,47,MEXI_M12_048,México,"México, D.F.",mujer,24,alto,392,E,"I: que una africana / ¿no? / o sea de también la mezcla influye mucho
","E: sí exacto / es lo que te decía o sea no / no es como lo mismo / ¿no?
","I: <simultáneo> pues no </simultáneo> 
",3,1,1.0,1.0
2490,¿no?,47,MEXI_M12_048,México,"México, D.F.",mujer,24,alto,394,E,"I: <simultáneo> pues no </simultáneo> 
","E: <simultáneo> digo los </simultáneo> / los<alargamiento/> morenos así caribeños / pues precisamente por esta mezcla / son bien atractivos pero / hay que ver si se piensa lo mismo de un africano / ¿no? / o no
","I: pues no<alargamiento/> / hay gente que yo sí / yo sí he visto así de <cita> es que me dan asco </cita> o sea / gente que sí en serio / cabrón // y pues yo soy mulatilla / o sea no hay tanta bronca / pero yo siento que un africano / así de / que a la gente no le gusta
",2,1,1.0,1.0
2491,¿no?,47,,,,,,,397,,"E: sí / es muy <simultáneo> difícil </simultáneo> 
","I: <simultáneo> a </simultáneo> veces hasta a mí se me hacían raros / ¿no? / o sea sí se te hace así de <cita> ay </cita> o / <ruido = ""carraspeo""/> yo por toda la influencia que tengo así de que es lo mejor / o sea o sea lo negro es lo mejor / la mejor música / los más fuertes / o sea siempre / siempre lo cre <palabra_cortada/> siempre lo creí / pero sí se me hace o sea / fuerte ver alguien así / ¿no? o sea no fuerte pero / tampoco me puede encantar
","E: sí / no es
",2,,1.0,2.0
2492,¿no?,47,,,,,,,397,,"E: sí / es muy <simultáneo> difícil </simultáneo> 
","I: <simultáneo> a </simultáneo> veces hasta a mí se me hacían raros / ¿no? / o sea sí se te hace así de <cita> ay </cita> o / <ruido = ""carraspeo""/> yo por toda la influencia que tengo así de que es lo mejor / o sea o sea lo negro es lo mejor / la mejor música / los más fuertes / o sea siempre / siempre lo cre <palabra_cortada/> siempre lo creí / pero sí se me hace o sea / fuerte ver alguien así / ¿no? o sea no fuerte pero / tampoco me puede encantar
","E: sí / no es
",2,,2.0,2.0
2493,¿no?,47,,,,,,,399,,"E: sí / no es
","I: que yo sé que estoy idiota / estoy súper mal / pero sí / sí no est <palabra_cortada/> no es tan normal / ¿no?
","E: y ¿tú cómo<alargamiento/>? // o sea tú eres / mexicana / ¿no?
",3,,1.0,1.0
2494,¿no?,47,MEXI_M12_048,México,"México, D.F.",mujer,24,alto,400,E,"I: que yo sé que estoy idiota / estoy súper mal / pero sí / sí no est <palabra_cortada/> no es tan normal / ¿no?
","E: y ¿tú cómo<alargamiento/>? // o sea tú eres / mexicana / ¿no?
","I: mh
",3,1,1.0,1.0
2495,¿no?,47,,,,,,,403,,"E: ¿y te sientes como tal? o / o crees que no er <palabra_cortada/> o podrías decir que no sólo eres / como mexicana?
","I: pues yo me siento mexicana pero nadie me cree / ¿no? / y llega un momento en que tú dices <cita> ay ya / de donde quieras </cita> / por el acento sí / pero / porque sí o sea / hablo muy muy chilanga / ¿no? / pero no / pero no sé o sea llego a otro lugar y <cita> no no eres de aquí / no eres de aquí / no eres de aquí </cita> / y yo así / ¡siempre! / y como siempre estoy con / con esas comunidades como cubanas o brasileñas o así / por ejemplo a M lo conocí en un baile en apoyo a Cuba / entonces<alargamiento/> / siempre estoy en esos revens / y también por eso dices <cita> no / pues no es de aquí </cita> / ¿no?
","E: <tiempo = ""37:45""/> a<alargamiento/>h okey
",2,,1.0,3.0
2496,¿no?,47,,,,,,,403,,"E: ¿y te sientes como tal? o / o crees que no er <palabra_cortada/> o podrías decir que no sólo eres / como mexicana?
","I: pues yo me siento mexicana pero nadie me cree / ¿no? / y llega un momento en que tú dices <cita> ay ya / de donde quieras </cita> / por el acento sí / pero / porque sí o sea / hablo muy muy chilanga / ¿no? / pero no / pero no sé o sea llego a otro lugar y <cita> no no eres de aquí / no eres de aquí / no eres de aquí </cita> / y yo así / ¡siempre! / y como siempre estoy con / con esas comunidades como cubanas o brasileñas o así / por ejemplo a M lo conocí en un baile en apoyo a Cuba / entonces<alargamiento/> / siempre estoy en esos revens / y también por eso dices <cita> no / pues no es de aquí </cita> / ¿no?
","E: <tiempo = ""37:45""/> a<alargamiento/>h okey
",2,,2.0,3.0
2497,¿no?,47,,,,,,,403,,"E: ¿y te sientes como tal? o / o crees que no er <palabra_cortada/> o podrías decir que no sólo eres / como mexicana?
","I: pues yo me siento mexicana pero nadie me cree / ¿no? / y llega un momento en que tú dices <cita> ay ya / de donde quieras </cita> / por el acento sí / pero / porque sí o sea / hablo muy muy chilanga / ¿no? / pero no / pero no sé o sea llego a otro lugar y <cita> no no eres de aquí / no eres de aquí / no eres de aquí </cita> / y yo así / ¡siempre! / y como siempre estoy con / con esas comunidades como cubanas o brasileñas o así / por ejemplo a M lo conocí en un baile en apoyo a Cuba / entonces<alargamiento/> / siempre estoy en esos revens / y también por eso dices <cita> no / pues no es de aquí </cita> / ¿no?
","E: <tiempo = ""37:45""/> a<alargamiento/>h okey
",3,,3.0,3.0
2498,¿no?,47,,,,,,,405,,"E: <tiempo = ""37:45""/> a<alargamiento/>h okey
","I: y pues nada o sea / ahorita con mis dreads y eso / no creo que me vea nada / nada de aquí / ¿no?
","E: sí no / pues sí / yo creo que / sí / la apariencia ha de / condicionar la identidad que tienes / ¿no? / aunque hayas vivido siempre en México
",3,,1.0,1.0
2499,¿no?,47,MEXI_M12_048,México,"México, D.F.",mujer,24,alto,406,E,"I: y pues nada o sea / ahorita con mis dreads y eso / no creo que me vea nada / nada de aquí / ¿no?
","E: sí no / pues sí / yo creo que / sí / la apariencia ha de / condicionar la identidad que tienes / ¿no? / aunque hayas vivido siempre en México
","I: mh / aunque soy súper mexica <palabra_cortada/> / bueno
",2,1,1.0,1.0
2500,¿no?,47,,,,,,,409,,"E: sí sí sí sí no<alargamiento/> / y ya / bueno ahora que mencionas de / cómo lo conociste / ¿cómo lo conociste? <risas = ""I""/> / bueno sí en un / baile ¿y luego?
","I: pues él estaba tocando / yo estaba bailando / empezaba a bailar y era / yo estaba muy chiquita y aparte era súper tímida / y una amiga me dijo <cita> oye es que ese güey está bien guapo ¿ya lo viste? que no sé qué </cita> y yo <cita> sí </cita> / pero ya se me había quedado o sea se me veí <palabra_cortada/> me veía así así me qui <palabra_cortada/> se ponía así / y a mí me daba así pena y así <risas = ""I""/> / te juro que llegó un momento / en que me escondí atrás de un muro / <risas = ""I""/> y todavía llega y le hace así de / de que me estaba haciendo burla ¿no? / porque aparte él sí era así como ligador / o sea muy / tenía mucha experiencia / ¿no? / y y yo pues estaba bien chavita / y ya / y ya me habla / y no sé qué / yo decía <cita> ay / está bien grande </cita> / o sea sí sí se me hizo grande y yo le dije <cita> ay no </cita> / <cita> pero está bien guapo </cita> entonces tenía como que ese conflicto / y ya un día le hablo por teléfono y me dice / <cita> ay estoy aquí </cita> / y / fue a mi casa / pero pues yo tenía mi novio / pero él era más grande o sea<alargamiento/> / más alto más guapo más o sea / no sé me / me llamaba mucho la atención eso / aunque tenía un choque con que estaba muy grande / y ya / empezamos a salir a salir a salir / y ya después nos dejamos de ver / y un día yo choqué / en la carretera muy feo / y él se enteró porque mi prima estudiaba en la Enap / y f <palabra_cortada/> / fue a verme / a ver cómo estaba y no sé qué / y de ahí para el real / o sea / nunca más nos volvimos a dejar / aparte de que yo siempre sentí como mucho // como mucha así o sea me daba mucha paz / mucha tranquilidad / ¿no? / o sea de / yo tenía veinte problemas y se los contaba y él así de <cita> ay sí </cita> / <cita> sí niña / no pasa nada </cita> / ¿no? entonces yo / yo sentía así de / <cita> ¿sí verdad? / qué tonta </cita> o sea / y entonces / me daba como mucha tranquilidad // y ya / y hasta la fecha / o sea como que mis problemas me los hacía ver menos aunque sí son reales y ahorita son muy fuertes / él hace que sean
","E: <tiempo = ""40:17""/> menos
",2,,1.0,4.0
2501,¿no?,47,,,,,,,409,,"E: sí sí sí sí no<alargamiento/> / y ya / bueno ahora que mencionas de / cómo lo conociste / ¿cómo lo conociste? <risas = ""I""/> / bueno sí en un / baile ¿y luego?
","I: pues él estaba tocando / yo estaba bailando / empezaba a bailar y era / yo estaba muy chiquita y aparte era súper tímida / y una amiga me dijo <cita> oye es que ese güey está bien guapo ¿ya lo viste? que no sé qué </cita> y yo <cita> sí </cita> / pero ya se me había quedado o sea se me veí <palabra_cortada/> me veía así así me qui <palabra_cortada/> se ponía así / y a mí me daba así pena y así <risas = ""I""/> / te juro que llegó un momento / en que me escondí atrás de un muro / <risas = ""I""/> y todavía llega y le hace así de / de que me estaba haciendo burla ¿no? / porque aparte él sí era así como ligador / o sea muy / tenía mucha experiencia / ¿no? / y y yo pues estaba bien chavita / y ya / y ya me habla / y no sé qué / yo decía <cita> ay / está bien grande </cita> / o sea sí sí se me hizo grande y yo le dije <cita> ay no </cita> / <cita> pero está bien guapo </cita> entonces tenía como que ese conflicto / y ya un día le hablo por teléfono y me dice / <cita> ay estoy aquí </cita> / y / fue a mi casa / pero pues yo tenía mi novio / pero él era más grande o sea<alargamiento/> / más alto más guapo más o sea / no sé me / me llamaba mucho la atención eso / aunque tenía un choque con que estaba muy grande / y ya / empezamos a salir a salir a salir / y ya después nos dejamos de ver / y un día yo choqué / en la carretera muy feo / y él se enteró porque mi prima estudiaba en la Enap / y f <palabra_cortada/> / fue a verme / a ver cómo estaba y no sé qué / y de ahí para el real / o sea / nunca más nos volvimos a dejar / aparte de que yo siempre sentí como mucho // como mucha así o sea me daba mucha paz / mucha tranquilidad / ¿no? / o sea de / yo tenía veinte problemas y se los contaba y él así de <cita> ay sí </cita> / <cita> sí niña / no pasa nada </cita> / ¿no? entonces yo / yo sentía así de / <cita> ¿sí verdad? / qué tonta </cita> o sea / y entonces / me daba como mucha tranquilidad // y ya / y hasta la fecha / o sea como que mis problemas me los hacía ver menos aunque sí son reales y ahorita son muy fuertes / él hace que sean
","E: <tiempo = ""40:17""/> menos
",2,,2.0,4.0
2502,¿no?,47,,,,,,,409,,"E: sí sí sí sí no<alargamiento/> / y ya / bueno ahora que mencionas de / cómo lo conociste / ¿cómo lo conociste? <risas = ""I""/> / bueno sí en un / baile ¿y luego?
","I: pues él estaba tocando / yo estaba bailando / empezaba a bailar y era / yo estaba muy chiquita y aparte era súper tímida / y una amiga me dijo <cita> oye es que ese güey está bien guapo ¿ya lo viste? que no sé qué </cita> y yo <cita> sí </cita> / pero ya se me había quedado o sea se me veí <palabra_cortada/> me veía así así me qui <palabra_cortada/> se ponía así / y a mí me daba así pena y así <risas = ""I""/> / te juro que llegó un momento / en que me escondí atrás de un muro / <risas = ""I""/> y todavía llega y le hace así de / de que me estaba haciendo burla ¿no? / porque aparte él sí era así como ligador / o sea muy / tenía mucha experiencia / ¿no? / y y yo pues estaba bien chavita / y ya / y ya me habla / y no sé qué / yo decía <cita> ay / está bien grande </cita> / o sea sí sí se me hizo grande y yo le dije <cita> ay no </cita> / <cita> pero está bien guapo </cita> entonces tenía como que ese conflicto / y ya un día le hablo por teléfono y me dice / <cita> ay estoy aquí </cita> / y / fue a mi casa / pero pues yo tenía mi novio / pero él era más grande o sea<alargamiento/> / más alto más guapo más o sea / no sé me / me llamaba mucho la atención eso / aunque tenía un choque con que estaba muy grande / y ya / empezamos a salir a salir a salir / y ya después nos dejamos de ver / y un día yo choqué / en la carretera muy feo / y él se enteró porque mi prima estudiaba en la Enap / y f <palabra_cortada/> / fue a verme / a ver cómo estaba y no sé qué / y de ahí para el real / o sea / nunca más nos volvimos a dejar / aparte de que yo siempre sentí como mucho // como mucha así o sea me daba mucha paz / mucha tranquilidad / ¿no? / o sea de / yo tenía veinte problemas y se los contaba y él así de <cita> ay sí </cita> / <cita> sí niña / no pasa nada </cita> / ¿no? entonces yo / yo sentía así de / <cita> ¿sí verdad? / qué tonta </cita> o sea / y entonces / me daba como mucha tranquilidad // y ya / y hasta la fecha / o sea como que mis problemas me los hacía ver menos aunque sí son reales y ahorita son muy fuertes / él hace que sean
","E: <tiempo = ""40:17""/> menos
",2,,3.0,4.0
2503,¿no?,47,,,,,,,409,,"E: sí sí sí sí no<alargamiento/> / y ya / bueno ahora que mencionas de / cómo lo conociste / ¿cómo lo conociste? <risas = ""I""/> / bueno sí en un / baile ¿y luego?
","I: pues él estaba tocando / yo estaba bailando / empezaba a bailar y era / yo estaba muy chiquita y aparte era súper tímida / y una amiga me dijo <cita> oye es que ese güey está bien guapo ¿ya lo viste? que no sé qué </cita> y yo <cita> sí </cita> / pero ya se me había quedado o sea se me veí <palabra_cortada/> me veía así así me qui <palabra_cortada/> se ponía así / y a mí me daba así pena y así <risas = ""I""/> / te juro que llegó un momento / en que me escondí atrás de un muro / <risas = ""I""/> y todavía llega y le hace así de / de que me estaba haciendo burla ¿no? / porque aparte él sí era así como ligador / o sea muy / tenía mucha experiencia / ¿no? / y y yo pues estaba bien chavita / y ya / y ya me habla / y no sé qué / yo decía <cita> ay / está bien grande </cita> / o sea sí sí se me hizo grande y yo le dije <cita> ay no </cita> / <cita> pero está bien guapo </cita> entonces tenía como que ese conflicto / y ya un día le hablo por teléfono y me dice / <cita> ay estoy aquí </cita> / y / fue a mi casa / pero pues yo tenía mi novio / pero él era más grande o sea<alargamiento/> / más alto más guapo más o sea / no sé me / me llamaba mucho la atención eso / aunque tenía un choque con que estaba muy grande / y ya / empezamos a salir a salir a salir / y ya después nos dejamos de ver / y un día yo choqué / en la carretera muy feo / y él se enteró porque mi prima estudiaba en la Enap / y f <palabra_cortada/> / fue a verme / a ver cómo estaba y no sé qué / y de ahí para el real / o sea / nunca más nos volvimos a dejar / aparte de que yo siempre sentí como mucho // como mucha así o sea me daba mucha paz / mucha tranquilidad / ¿no? / o sea de / yo tenía veinte problemas y se los contaba y él así de <cita> ay sí </cita> / <cita> sí niña / no pasa nada </cita> / ¿no? entonces yo / yo sentía así de / <cita> ¿sí verdad? / qué tonta </cita> o sea / y entonces / me daba como mucha tranquilidad // y ya / y hasta la fecha / o sea como que mis problemas me los hacía ver menos aunque sí son reales y ahorita son muy fuertes / él hace que sean
","E: <tiempo = ""40:17""/> menos
",2,,4.0,4.0
2504,¿no?,47,,,,,,,411,,"E: <tiempo = ""40:17""/> menos
","I: más llevaderos / ¿no?
","E: sí / ¿no? pues ha sido como // decías ayer / el equilibrio / ¿no?
",3,,1.0,1.0
2505,¿no?,47,MEXI_M12_048,México,"México, D.F.",mujer,24,alto,412,E,"I: más llevaderos / ¿no?
","E: sí / ¿no? pues ha sido como // decías ayer / el equilibrio / ¿no?
","I: sí / todo / y sí es muy / muy inteligente / como que yo no podría estar casada con alguien // com <palabra_cortada/> / como que no pensara / ¿no? // o sea como que fuera / me gusta / o sea aunque digas pendejadas / pero que pienses / o sea que todo el mun <palabra_cortada/> que todo el tiempo estés así / o dialogando o / o diciendo algo / o sea una tontería / pero que estés debatiendo / ¿no? / pero si no dijeras nada / se me haría como que muy / o sea la falta de personalidad sí la / la puedo vomitar / ¿no? / o sea ni siquiera / le hablo a esa gente o sea / no me gusta // eso sí tengo / que soy muy / como que cierro muchos mis círculos / o sea no dejo entrar a toda la gente / ¿no? <ruido = ""carraspeo""/> // y menos que te contamine / ¿no? porque hay veces que sí / o sea tengo un primo que dice puras estupideces / y yo soy la más feliz / ¿no? / y después llega M y me dice <cita> no manches / ¿no te cansas de decir tantas pendejadas? </cita> y yo // <cita> pues sí / pe <palabra_cortada/> o sea sí / pero está divertido / ¿no? </cita> / o sea eso sí me gusta / pero<alargamiento/> / pero alguien gris que no diga nada / no me gusta o sea / <simultáneo> digo <cita> oy </cita> </simultáneo> 
",2,1,1.0,2.0
2506,¿no?,47,MEXI_M12_048,México,"México, D.F.",mujer,24,alto,412,E,"I: más llevaderos / ¿no?
","E: sí / ¿no? pues ha sido como // decías ayer / el equilibrio / ¿no?
","I: sí / todo / y sí es muy / muy inteligente / como que yo no podría estar casada con alguien // com <palabra_cortada/> / como que no pensara / ¿no? // o sea como que fuera / me gusta / o sea aunque digas pendejadas / pero que pienses / o sea que todo el mun <palabra_cortada/> que todo el tiempo estés así / o dialogando o / o diciendo algo / o sea una tontería / pero que estés debatiendo / ¿no? / pero si no dijeras nada / se me haría como que muy / o sea la falta de personalidad sí la / la puedo vomitar / ¿no? / o sea ni siquiera / le hablo a esa gente o sea / no me gusta // eso sí tengo / que soy muy / como que cierro muchos mis círculos / o sea no dejo entrar a toda la gente / ¿no? <ruido = ""carraspeo""/> // y menos que te contamine / ¿no? porque hay veces que sí / o sea tengo un primo que dice puras estupideces / y yo soy la más feliz / ¿no? / y después llega M y me dice <cita> no manches / ¿no te cansas de decir tantas pendejadas? </cita> y yo // <cita> pues sí / pe <palabra_cortada/> o sea sí / pero está divertido / ¿no? </cita> / o sea eso sí me gusta / pero<alargamiento/> / pero alguien gris que no diga nada / no me gusta o sea / <simultáneo> digo <cita> oy </cita> </simultáneo> 
",3,1,2.0,2.0
2507,¿no?,47,,,,,,,413,,"E: sí / ¿no? pues ha sido como // decías ayer / el equilibrio / ¿no?
","I: sí / todo / y sí es muy / muy inteligente / como que yo no podría estar casada con alguien // com <palabra_cortada/> / como que no pensara / ¿no? // o sea como que fuera / me gusta / o sea aunque digas pendejadas / pero que pienses / o sea que todo el mun <palabra_cortada/> que todo el tiempo estés así / o dialogando o / o diciendo algo / o sea una tontería / pero que estés debatiendo / ¿no? / pero si no dijeras nada / se me haría como que muy / o sea la falta de personalidad sí la / la puedo vomitar / ¿no? / o sea ni siquiera / le hablo a esa gente o sea / no me gusta // eso sí tengo / que soy muy / como que cierro muchos mis círculos / o sea no dejo entrar a toda la gente / ¿no? <ruido = ""carraspeo""/> // y menos que te contamine / ¿no? porque hay veces que sí / o sea tengo un primo que dice puras estupideces / y yo soy la más feliz / ¿no? / y después llega M y me dice <cita> no manches / ¿no te cansas de decir tantas pendejadas? </cita> y yo // <cita> pues sí / pe <palabra_cortada/> o sea sí / pero está divertido / ¿no? </cita> / o sea eso sí me gusta / pero<alargamiento/> / pero alguien gris que no diga nada / no me gusta o sea / <simultáneo> digo <cita> oy </cita> </simultáneo> 
","E: <simultáneo> sí sí sí </simultáneo> 
",2,,1.0,7.0
2508,¿no?,47,,,,,,,413,,"E: sí / ¿no? pues ha sido como // decías ayer / el equilibrio / ¿no?
","I: sí / todo / y sí es muy / muy inteligente / como que yo no podría estar casada con alguien // com <palabra_cortada/> / como que no pensara / ¿no? // o sea como que fuera / me gusta / o sea aunque digas pendejadas / pero que pienses / o sea que todo el mun <palabra_cortada/> que todo el tiempo estés así / o dialogando o / o diciendo algo / o sea una tontería / pero que estés debatiendo / ¿no? / pero si no dijeras nada / se me haría como que muy / o sea la falta de personalidad sí la / la puedo vomitar / ¿no? / o sea ni siquiera / le hablo a esa gente o sea / no me gusta // eso sí tengo / que soy muy / como que cierro muchos mis círculos / o sea no dejo entrar a toda la gente / ¿no? <ruido = ""carraspeo""/> // y menos que te contamine / ¿no? porque hay veces que sí / o sea tengo un primo que dice puras estupideces / y yo soy la más feliz / ¿no? / y después llega M y me dice <cita> no manches / ¿no te cansas de decir tantas pendejadas? </cita> y yo // <cita> pues sí / pe <palabra_cortada/> o sea sí / pero está divertido / ¿no? </cita> / o sea eso sí me gusta / pero<alargamiento/> / pero alguien gris que no diga nada / no me gusta o sea / <simultáneo> digo <cita> oy </cita> </simultáneo> 
","E: <simultáneo> sí sí sí </simultáneo> 
",2,,2.0,7.0
